#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version:
#C file write time: 2021-03-10 15:23:42
#
1977 #_styr
2021 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
1 #_Nsexes
10 #_Nages
1 #_N_areas
5 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	  -1	1	1	0	FshTrawl	#_1
1	  -1	1	1	0	FshLL   	#_2
1	  -1	1	1	0	FshPot  	#_3
3	1007	1	2	0	Srv     	#_4
3	1007	1	2	0	LLSrv   	#_5
#_Catch data
#_year	season	fleet	catch	catch_se
 2014	1	1	 6765.7	0.05	#_41        
 2015	1	1	6129.25	0.05	#_42        
 2016	1	1	11535.4	0.05	#_43        
 2017	1	1	8536.85	0.05	#_44        
 2018	1	1	  10119	0.05	#_45        
 2019	1	1	  10294	0.05	#_46        
 2020	1	1	4319.34	0.05	#_47        
 2021	1	1	3421.52	0.05	#_48        
 -999	1	2	      0	0.05	#_2         
 1977	1	2	   1099	0.05	#_49        
 1978	1	2	    990	0.05	#_50        
 1979	1	2	    736	0.05	#_51        
 1980	1	2	    177	0.05	#_52        
 1981	1	2	    235	0.05	#_53        
 1982	1	2	    476	0.05	#_54        
 1983	1	2	    402	0.05	#_55        
 1984	1	2	    804	0.05	#_56        
 1985	1	2	    829	0.05	#_57        
 1986	1	2	      0	0.05	#_58        
 1987	1	2	      0	0.05	#_59        
 1988	1	2	    167	0.05	#_60        
 1989	1	2	    303	0.05	#_61        
 1990	1	2	    609	0.05	#_62        
 1991	1	2	 3203.4	0.05	#_63        
 1992	1	2	22108.4	0.05	#_64        
 1993	1	2	16892.8	0.05	#_65        
 1994	1	2	7009.23	0.05	#_66        
 1995	1	2	4935.41	0.05	#_67        
 1996	1	2	5819.54	0.05	#_68        
 1997	1	2	 7151.1	0.05	#_69        
 1998	1	2	13771.1	0.05	#_70        
 1999	1	2	7942.71	0.05	#_71        
 2000	1	2	16215.8	0.05	#_72        
 2001	1	2	17836.5	0.05	#_73        
 2002	1	2	2864.92	0.05	#_74        
 2003	1	2	975.886	0.05	#_75        
 2004	1	2	3102.69	0.05	#_76        
 2005	1	2	3080.33	0.05	#_77        
 2006	1	2	3592.31	0.05	#_78        
 2007	1	2	 4717.7	0.05	#_79        
 2008	1	2	5913.93	0.05	#_80        
 2009	1	2	5769.83	0.05	#_81        
 2010	1	2	7718.96	0.05	#_82        
 2011	1	2	1276.68	0.05	#_83        
 2012	1	2	3394.99	0.05	#_84        
 2013	1	2	1814.65	0.05	#_85        
 2014	1	2	435.499	0.05	#_86        
 2015	1	2	3086.88	0.05	#_87        
 2016	1	2	1709.68	0.05	#_88        
 2017	1	2	 3788.9	0.05	#_89        
 2018	1	2	3338.14	0.05	#_90        
 2019	1	2	2581.65	0.05	#_91        
 2020	1	2	3592.23	0.05	#_92        
 2021	1	2	3366.19	0.05	#_93        
 -999	1	3	      0	0.05	#_3         
 1991	1	3	3179.92	0.05	#_94        
 1992	1	3	 6316.9	0.05	#_95        
 1994	1	3	 147.21	0.05	#_96        
 1995	1	3	 1024.5	0.05	#_97        
 1996	1	3	4610.76	0.05	#_98        
 1997	1	3	 574.88	0.05	#_99        
 1998	1	3	 424.47	0.05	#_100       
 1999	1	3	3750.25	0.05	#_101       
 2000	1	3	 3106.8	0.05	#_102       
 2001	1	3	 544.06	0.05	#_103       
 2002	1	3	   6.67	0.05	#_104       
 2003	1	3	  2.395	0.05	#_105       
 2004	1	3	  0.214	0.05	#_106       
 2005	1	3	   0.05	0.05	#_107       
 2006	1	3	556.716	0.05	#_108       
 2007	1	3	1005.41	0.05	#_109       
 2008	1	3	3488.42	0.05	#_110       
 2009	1	3	1990.22	0.05	#_111       
 2010	1	3	2414.79	0.05	#_112       
 2011	1	3	229.257	0.05	#_113       
 2012	1	3	2683.27	0.05	#_114       
 2013	1	3	3672.97	0.05	#_115       
 2014	1	3	3400.46	0.05	#_116       
 2017	1	3	2852.43	0.05	#_117       
 2018	1	3	6957.15	0.05	#_118       
 2019	1	3	6269.29	0.05	#_119       
 2020	1	3	6352.54	0.05	#_120       
 2021	1	3	7178.36	0.05	#_121       
-9999	0	0	      0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet	Units	Errtype	SD_Report
1	1	0	0	#_FshTrawl
2	1	0	0	#_FshLL   
3	1	0	0	#_FshPot  
4	0	0	0	#_Srv     
5	0	0	0	#_LLSrv   
#
#_CPUE_data
#_year	seas	index	obs	se_log
 1980	7	-4	 146093	 0.202205	#_1         
 1981	7	-4	      1	        1	#_2         
 1982	7	-4	      1	        1	#_3         
 1983	7	-4	 215823	 0.142835	#_4         
 1984	7	-4	      1	        1	#_5         
 1985	7	-4	      1	        1	#_6         
 1986	7	-4	 254698	 0.256858	#_7         
 1987	7	-4	      1	        1	#_8         
 1988	7	-4	      1	        1	#_9         
 1989	7	-4	      1	        1	#_10        
 1990	7	-4	      1	        1	#_11        
 1991	7	 4	 188456	   0.1348	#_12        
 1992	7	-4	      1	        1	#_13        
 1993	7	-4	      1	        1	#_14        
 1994	7	 4	 184499	 0.181423	#_15        
 1995	7	-4	      1	        1	#_16        
 1996	7	-4	      1	        1	#_17        
 1997	7	 4	83590.3	 0.125172	#_18        
 1998	7	-4	      1	        1	#_19        
 1999	7	-4	      1	        1	#_20        
 2000	7	 4	 136028	 0.172066	#_21        
 2001	7	-4	      1	        1	#_22        
 2002	7	 4	83152.2	 0.145954	#_23        
 2003	7	-4	      1	        1	#_24        
 2004	7	 4	 114183	 0.173576	#_25        
 2005	7	-4	      1	        1	#_26        
 2006	7	 4	92271.3	 0.260535	#_27        
 2007	7	-4	      1	        1	#_28        
 2008	7	-4	      1	        1	#_29        
 2009	7	-4	      1	        1	#_30        
 2010	7	 4	68575.6	 0.158685	#_31        
 2011	7	-4	      1	        1	#_32        
 2012	7	 4	65858.2	 0.136377	#_33        
 2013	7	-4	      1	        1	#_34        
 2014	7	 4	86790.7	 0.160504	#_35        
 2015	7	-4	      1	        1	#_36        
 2016	7	 4	95734.7	 0.163044	#_37        
 2017	7	-4	      1	        1	#_38        
 2018	7	 4	95904.5	 0.137692	#_39        
 1996	7	 5	88627.6	 0.112768	#_40        
 1997	7	-5	      1	        1	#_41        
 1998	7	 5	 131813	0.0856312	#_42        
 1999	7	-5	      1	        1	#_43        
 2000	7	 5	 167593	0.0985517	#_44        
 2001	7	-5	      1	        1	#_45        
 2002	7	 5	84667.7	 0.137242	#_46        
 2003	7	-5	      1	        1	#_47        
 2004	7	 5	69171.6	 0.148282	#_48        
 2005	7	-5	      1	        1	#_49        
 2006	7	 5	 102621	0.0959902	#_50        
 2007	7	-5	      1	        1	#_51        
 2008	7	 5	77184.4	 0.164337	#_52        
 2009	7	-5	      1	        1	#_53        
 2010	7	 5	83973.3	 0.132254	#_54        
 2011	7	-5	      1	        1	#_55        
 2012	7	 5	82422.6	 0.111439	#_56        
 2013	7	-5	      1	        1	#_57        
 2014	7	 5	98559.5	 0.199945	#_58        
 2015	7	-5	      1	        1	#_59        
 2016	7	 5	 129751	 0.119626	#_60        
 2017	7	-5	      1	        1	#_61        
 2018	7	 5	 168708	 0.141122	#_62        
 2019	7	-5	      1	        1	#_63        
 2020	7	 5	 109521	0.0863488	#_64        
-9999	0	 0	      0	        0	#_terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
1 # binwidth for population size comp
0.5 # minimum size in the population (lower edge of first bin and size at age 0.00)
116.5 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-04	1	0	0	0	1	#_FshTrawl
-1	1e-04	1	0	0	0	1	#_FshLL   
-1	1e-04	1	0	0	0	1	#_FshPot  
-1	1e-04	1	0	0	0	1	#_Srv     
-1	1e-04	1	0	0	0	1	#_LLSrv   
117 #_N_lbins
#_lbin_vector
0.5 1.5 2.5 3.5 4.5 5.5 6.5 7.5 8.5 9.5 10.5 11.5 12.5 13.5 14.5 15.5 16.5 17.5 18.5 19.5 20.5 21.5 22.5 23.5 24.5 25.5 26.5 27.5 28.5 29.5 30.5 31.5 32.5 33.5 34.5 35.5 36.5 37.5 38.5 39.5 40.5 41.5 42.5 43.5 44.5 45.5 46.5 47.5 48.5 49.5 50.5 51.5 52.5 53.5 54.5 55.5 56.5 57.5 58.5 59.5 60.5 61.5 62.5 63.5 64.5 65.5 66.5 67.5 68.5 69.5 70.5 71.5 72.5 73.5 74.5 75.5 76.5 77.5 78.5 79.5 80.5 81.5 82.5 83.5 84.5 85.5 86.5 87.5 88.5 89.5 90.5 91.5 92.5 93.5 94.5 95.5 96.5 97.5 98.5 99.5 100.5 101.5 102.5 103.5 104.5 105.5 106.5 107.5 108.5 109.5 110.5 111.5 112.5 113.5 114.5 115.5 116.5 #_lbin_vector
#
#_lencomp
#_Year	Seas	FltSrv	Gender	Part	Nsamp	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5	39.5	40.5	41.5	42.5	43.5	44.5	45.5	46.5	47.5	48.5	49.5	50.5	51.5	52.5	53.5	54.5	55.5	56.5	57.5	58.5	59.5	60.5	61.5	62.5	63.5	64.5	65.5	66.5	67.5	68.5	69.5	70.5	71.5	72.5	73.5	74.5	75.5	76.5	77.5	78.5	79.5	80.5	81.5	82.5	83.5	84.5	85.5	86.5	87.5	88.5	89.5	90.5	91.5	92.5	93.5	94.5	95.5	96.5	97.5	98.5	99.5	100.5	101.5	102.5	103.5	104.5	105.5	106.5	107.5	108.5	109.5	110.5	111.5	112.5	113.5	114.5	115.5	116.5
